OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount,GrossSales,DiscountAmount,SalesAmount,Cost,Profit
O00899,2025-08-09,C0029,P003,West,2.0,42000,0.05,84000,4200.0,79800.0,54586.06,25213.94
O00900,2025-03-29,C0076,P003,East,5.0,42000,0.05,210000,10500.0,199500.0,129870.71,69629.29
O00901,2025-10-04,C0016,P015,South,2.0,500,0.05,1000,50.0,950.0,586.02,363.98
O00902,2024-12-15,C0024,P015,North,5.0,500,0.05,2500,125.0,2375.0,1621.32,753.68
O00903,2025-12-20,C0025,P004,North,5.0,22000,0.1,110000,11000.0,99000.0,86397.74,12602.26
O00904,2025-07-10,C0091,P003,South,2.0,42000,0.05,84000,4200.0,79800.0,55698.6,24101.4
O00905,2025-04-20,C0095,P001,West,3.0,85000,0.1,255000,25500.0,229500.0,162095.63,67404.37
O00906,2025-10-22,C0051,P015,East,4.0,500,0.0,2000,0.0,2000.0,1499.13,500.87
O00907,2025-01-11,C0016,P011,South,3.0,2200,0.05,6600,330.0,6270.0,4014.17,2255.83
O00908,2025-06-10,C0076,P012,East,3.0,14500,0.05,43500,2175.0,41325.0,26935.09,14389.91
O00909,2024-07-27,C0050,P005,South,2.0,4500,0.02,9000,180.0,8820.0,7224.26,1595.74
O00910,2025-12-05,C0085,P010,East,1.0,1200,0.1,1200,120.0,1080.0,686.44,393.56
O00911,2025-03-31,C0036,P001,South,1.0,85000,0.02,85000,1700.0,83300.0,56265.79,27034.21
O00912,2025-07-25,C0100,P011,East,2.0,2200,0.0,4400,0.0,4400.0,3105.18,1294.82
O00913,2024-12-02,C0081,P009,South,4.0,1800,0.1,7200,720.0,6480.0,4407.63,2072.37
O00914,2025-09-25,C0023,P005,West,2.0,4500,0.0,9000,0.0,9000.0,5632.86,3367.14
O00915,2024-02-24,C0073,P011,South,1.0,2200,0.02,2200,44.0,2156.0,1341.78,814.22
O00916,2024-03-24,C0029,P010,North,2.0,1200,0.02,2400,48.0,2352.0,1543.68,808.32
O00917,2025-01-05,C0035,P007,North,3.0,9000,0.1,27000,2700.0,24300.0,21400.11,2899.89
O00918,2025-06-19,C0026,P003,South,2.0,42000,0.05,84000,4200.0,79800.0,55988.4,23811.6
O00919,2025-08-14,C0069,P001,South,2.0,85000,0.05,170000,8500.0,161500.0,112678.35,48821.65
O00920,2024-11-17,C0027,P015,South,1.0,500,0.1,500,50.0,450.0,327.19,122.81
O00921,2025-04-19,C0064,P005,East,2.0,4500,0.05,9000,450.0,8550.0,7292.8,1257.2
O00922,2025-02-08,C0059,P005,North,2.0,4500,0.1,9000,900.0,8100.0,5235.04,2864.96
O00923,2025-12-03,C0076,P011,East,5.0,2200,0.1,11000,1100.0,9900.0,8639.47,1260.53
O00924,2025-04-23,C0100,P004,East,5.0,22000,0.02,110000,2200.0,107800.0,70216.68,37583.32
O00925,2024-10-31,C0001,P006,South,2.0,3200,0.15,6400,960.0,5440.0,5172.85,267.15
O00926,2025-12-09,C0100,P011,South,1.0,2200,0.05,2200,110.0,2090.0,1397.24,692.76
O00927,2024-03-19,C0011,P009,North,1.0,1800,0.0,1800,0.0,1800.0,1030.28,769.72
O00928,2025-12-20,C0053,P010,South,2.0,1200,0.02,2400,48.0,2352.0,1656.99,695.01
O00929,2024-04-22,C0035,P001,West,3.0,85000,0.05,255000,12750.0,242250.0,155938.55,86311.45
O00930,2024-07-29,C0064,P007,West,3.0,9000,0.0,27000,0.0,27000.0,20339.3,6660.7
O00931,2025-08-23,C0073,P008,East,2.0,12000,0.05,24000,1200.0,22800.0,17459.34,5340.66
O00932,2025-06-20,C0086,P010,North,2.0,1200,0.02,2400,48.0,2352.0,1764.83,587.17
O00933,2025-12-10,C0041,P003,East,2.0,42000,0.05,84000,4200.0,79800.0,50588.34,29211.66
O00934,2025-07-02,C0094,P003,East,3.0,42000,0.0,126000,0.0,126000.0,93407.6,32592.4
O00935,2025-04-10,C0033,P012,South,4.0,14500,0.1,58000,5800.0,52200.0,36775.44,15424.56
O00936,2024-09-10,C0021,P011,West,1.0,2200,0.02,2200,44.0,2156.0,1803.21,352.79
O00937,2024-01-04,C0038,P013,North,3.0,10500,0.0,31500,0.0,31500.0,23548.68,7951.32
O00938,2024-03-31,C0053,P005,North,4.0,4500,0.02,18000,360.0,17640.0,12769.4,4870.6
O00939,2024-08-05,C0067,P015,North,4.0,500,0.05,2000,100.0,1900.0,1568.24,331.76
O00940,2024-01-30,C0084,P005,North,3.0,4500,0.05,13500,675.0,12825.0,9573.04,3251.96
O00941,2025-01-06,C0023,P010,West,3.0,1200,0.05,3600,180.0,3420.0,2517.27,902.73
O00942,2025-07-22,C0031,P003,South,4.0,42000,0.0,168000,0.0,168000.0,103164.64,64835.36
O00943,2025-12-05,C0094,P014,North,2.0,700,0.1,1400,140.0,1260.0,1026.33,233.67
O00944,2024-12-23,C0044,P005,South,3.0,4500,0.05,13500,675.0,12825.0,8790.58,4034.42
O00945,2025-10-01,C0025,P013,South,2.0,10500,0.0,21000,0.0,21000.0,11794.28,9205.72
O00946,2025-12-21,C0099,P005,North,3.0,4500,0.1,13500,1350.0,12150.0,10399.55,1750.45
O00947,2025-09-20,C0045,P012,North,1.0,14500,0.05,14500,725.0,13775.0,8178.08,5596.92
O00948,2024-12-05,C0099,P007,East,2.0,9000,0.05,18000,900.0,17100.0,13167.38,3932.62
O00949,2024-08-25,C0092,P001,North,1.0,85000,0.02,85000,1700.0,83300.0,50346.74,32953.26
O00950,2025-12-15,C0091,P003,West,2.0,42000,0.02,84000,1680.0,82320.0,56010.68,26309.32
O00951,2024-06-25,C0059,P011,North,3.0,2200,0.05,6600,330.0,6270.0,5160.9,1109.1
O00952,2024-10-27,C0080,P003,East,3.0,42000,0.0,126000,0.0,126000.0,72512.15,53487.85
O00953,2024-02-24,C0097,P005,West,5.0,4500,0.02,22500,450.0,22050.0,16427.94,5622.06
O00954,2025-08-03,C0027,P009,North,1.0,1800,0.15,1800,270.0,1530.0,1287.73,242.27
O00955,2025-04-20,C0004,P004,North,5.0,22000,0.05,110000,5500.0,104500.0,86265.63,18234.37
O00956,2024-03-03,C0033,P002,West,2.0,65000,0.02,130000,2600.0,127400.0,77562.99,49837.01
O00957,2024-06-11,C0064,P010,South,4.0,1200,0.0,4800,0.0,4800.0,3676.52,1123.48
O00958,2025-02-10,C0055,P011,East,4.0,2200,0.05,8800,440.0,8360.0,5909.49,2450.51
O00959,2025-01-30,C0009,P011,North,5.0,2200,0.02,11000,220.0,10780.0,7323.07,3456.93
O00960,2025-08-09,C0057,P015,North,1.0,500,0.0,500,0.0,500.0,323.84,176.16
O00961,2024-07-13,C0018,P002,South,5.0,65000,0.0,325000,0.0,325000.0,212584.13,112415.87
O00962,2025-11-06,C0051,P007,West,1.0,9000,0.05,9000,450.0,8550.0,6213.5,2336.5
O00963,2024-11-20,C0058,P004,North,5.0,22000,0.05,110000,5500.0,104500.0,63671.95,40828.05
O00964,2025-08-24,C0064,P014,West,4.0,700,0.0,2800,0.0,2800.0,1861.35,938.65
O00965,2024-06-23,C0042,P009,East,3.0,1800,0.0,5400,0.0,5400.0,3920.59,1479.41
O00966,2024-01-28,C0041,P002,North,2.0,65000,0.05,130000,6500.0,123500.0,88986.55,34513.45
O00967,2024-02-10,C0068,P011,North,1.0,2200,0.05,2200,110.0,2090.0,1308.5,781.5
O00968,2024-09-29,C0075,P001,North,5.0,85000,0.05,425000,21250.0,403750.0,275410.18,128339.82
O00969,2025-11-27,C0081,P005,South,4.0,4500,0.0,18000,0.0,18000.0,12052.79,5947.21
O00970,2024-02-05,C0034,P011,East,5.0,2200,0.05,11000,550.0,10450.0,8036.56,2413.44
O00971,2024-09-26,C0043,P008,South,4.0,12000,0.1,48000,4800.0,43200.0,38073.93,5126.07
O00972,2024-03-20,C0034,P012,North,5.0,14500,0.05,72500,3625.0,68875.0,50648.6,18226.4
O00973,2025-11-11,C0053,P009,East,5.0,1800,0.0,9000,0.0,9000.0,6593.57,2406.43
O00974,2025-05-08,C0013,P013,East,3.0,10500,0.05,31500,1575.0,29925.0,17981.5,11943.5
O00975,2025-07-11,C0044,P009,South,4.0,1800,0.02,7200,144.0,7056.0,5815.48,1240.52
O00976,2025-06-05,C0019,P001,South,2.0,85000,0.0,170000,0.0,170000.0,107968.08,62031.92
O00977,2025-04-25,C0054,P002,North,4.0,65000,0.02,260000,5200.0,254800.0,167871.28,86928.72
O00978,2025-07-19,C0086,P012,East,4.0,14500,0.1,58000,5800.0,52200.0,35389.72,16810.28
O00979,2024-01-06,C0099,P001,South,3.0,85000,0.02,255000,5100.0,249900.0,146079.53,103820.47
O00980,2025-09-24,C0045,P006,South,4.0,3200,0.1,12800,1280.0,11520.0,9770.4,1749.6
O00981,2025-06-24,C0006,P001,North,2.0,85000,0.05,170000,8500.0,161500.0,104538.49,56961.51
O00982,2025-06-24,C0023,P005,East,4.0,4500,0.05,18000,900.0,17100.0,11273.86,5826.14
O00983,2024-10-14,C0011,P009,East,3.0,1800,0.0,5400,0.0,5400.0,3235.06,2164.94
O00984,2025-08-08,C0076,P003,South,2.0,42000,0.05,84000,4200.0,79800.0,68310.4,11489.6
O00985,2024-10-06,C0099,P007,West,5.0,9000,0.0,45000,0.0,45000.0,34239.57,10760.43
O00986,2024-02-05,C0056,P015,West,1.0,500,0.05,500,25.0,475.0,400.54,74.46
O00987,2025-10-25,C0018,P002,North,4.0,65000,0.02,260000,5200.0,254800.0,203492.98,51307.02
O00988,2024-06-20,C0003,P001,East,2.0,85000,0.02,170000,3400.0,166600.0,135099.02,31500.98
O00989,2024-03-15,C0098,P005,South,2.0,4500,0.05,9000,450.0,8550.0,6114.05,2435.95
O00990,2025-03-30,C0032,P013,West,1.0,10500,0.0,10500,0.0,10500.0,6258.48,4241.52
O00991,2024-06-19,C0012,P007,North,1.0,9000,0.02,9000,180.0,8820.0,5744.32,3075.68
O00992,2025-09-19,C0018,P010,North,1.0,1200,0.15,1200,180.0,1020.0,754.75,265.25
O00993,2024-11-20,C0026,P001,South,5.0,85000,0.0,425000,0.0,425000.0,316041.11,108958.89
O00994,2024-01-04,C0066,P012,North,5.0,14500,0.02,72500,1450.0,71050.0,40377.54,30672.46
O00995,2025-11-26,C0090,P002,East,3.0,65000,0.02,195000,3900.0,191100.0,114728.52,76371.48
O00996,2025-01-11,C0028,P011,South,1.0,2200,0.02,2200,44.0,2156.0,1615.63,540.37
O00997,2024-07-11,C0069,P003,North,5.0,42000,0.05,210000,10500.0,199500.0,122499.18,77000.82
O00998,2025-05-10,C0007,P013,South,4.0,10500,0.0,42000,0.0,42000.0,23647.63,18352.37
O00999,2025-01-22,C0002,P005,West,3.0,4500,0.05,13500,675.0,12825.0,7823.09,5001.91
O01000,2024-01-22,C0006,P003,West,5.0,42000,0.05,210000,10500.0,199500.0,154661.22,44838.78
O01001,2025-07-09,C0093,P006,South,3.0,3200,0.02,9600,192.0,9408.0,5641.13,3766.87
O01002,2024-10-20,C0059,P001,North,2.0,85000,0.1,170000,17000.0,153000.0,100215.37,52784.63
O01003,2025-05-26,C0081,P003,North,4.0,42000,0.15,168000,25200.0,142800.0,102846.42,39953.58
O01004,2025-10-16,C0003,P009,West,3.0,1800,0.0,5400,0.0,5400.0,4064.83,1335.17
O01005,2025-03-22,C0003,P005,East,4.0,4500,0.02,18000,360.0,17640.0,10873.72,6766.28
O01006,2025-05-05,C0085,P006,East,4.0,3200,0.0,12800,0.0,12800.0,7162.26,5637.74
O01007,2024-07-05,C0011,P013,West,5.0,10500,0.0,52500,0.0,52500.0,41715.61,10784.39
O01008,2024-06-22,C0016,P002,North,2.0,65000,0.05,130000,6500.0,123500.0,102258.78,21241.22
O01009,2024-10-30,C0052,P006,East,1.0,3200,0.05,3200,160.0,3040.0,1919.68,1120.32
O01010,2025-09-15,C0061,P003,North,3.0,42000,0.02,126000,2520.0,123480.0,78326.95,45153.05
O01011,2025-01-18,C0023,P008,North,4.0,12000,0.02,48000,960.0,47040.0,28843.71,18196.29
O01012,2024-09-11,C0045,P005,South,5.0,4500,0.02,22500,450.0,22050.0,16746.17,5303.83
O01013,2025-07-23,C0068,P001,South,2.0,85000,0.15,170000,25500.0,144500.0,104975.41,39524.59
O01014,2025-09-15,C0045,P002,West,4.0,65000,0.1,260000,26000.0,234000.0,208387.77,25612.23
O01015,2025-10-21,C0039,P013,South,5.0,10500,0.0,52500,0.0,52500.0,40606.81,11893.19
O01016,2024-08-06,C0008,P001,West,5.0,85000,0.05,425000,21250.0,403750.0,301269.03,102480.97
O01017,2025-06-02,C0046,P012,East,5.0,14500,0.05,72500,3625.0,68875.0,40049.97,28825.03
O01018,2025-03-07,C0081,P014,East,5.0,700,0.05,3500,175.0,3325.0,2760.07,564.93
O01019,2024-11-24,C0063,P007,West,4.0,9000,0.05,36000,1800.0,34200.0,26873.84,7326.16
O01020,2024-10-17,C0090,P005,South,2.0,4500,0.1,9000,900.0,8100.0,6864.61,1235.39
O01021,2024-03-24,C0013,P012,South,3.0,14500,0.0,43500,0.0,43500.0,24768.59,18731.41
O01022,2024-07-19,C0002,P015,North,4.0,500,0.02,2000,40.0,1960.0,1482.62,477.38
O01023,2025-02-05,C0055,P002,North,2.0,65000,0.15,130000,19500.0,110500.0,99741.09,10758.91
O01024,2025-10-10,C0018,P015,West,4.0,500,0.0,2000,0.0,2000.0,1616.58,383.42
O01025,2025-09-25,C0060,P015,South,3.0,500,0.0,1500,0.0,1500.0,1060.09,439.91
O01026,2024-05-17,C0091,P003,South,4.0,42000,0.05,168000,8400.0,159600.0,115444.78,44155.22
O01027,2025-05-11,C0034,P001,North,3.0,85000,0.1,255000,25500.0,229500.0,169538.57,59961.43
O01028,2024-03-02,C0055,P011,South,4.0,2200,0.05,8800,440.0,8360.0,6506.26,1853.74
O01029,2025-05-08,C0069,P002,East,1.0,65000,0.1,65000,6500.0,58500.0,51910.41,6589.59
O01030,2024-09-06,C0016,P010,North,4.0,1200,0.05,4800,240.0,4560.0,3417.28,1142.72
O01031,2024-11-24,C0090,P001,East,5.0,85000,0.0,425000,0.0,425000.0,259830.8,165169.2
O01032,2025-06-08,C0021,P011,East,5.0,2200,0.05,11000,550.0,10450.0,6102.19,4347.81
O01033,2024-11-06,C0081,P004,West,5.0,22000,0.1,110000,11000.0,99000.0,78887.66,20112.34
O01034,2025-08-13,C0066,P002,North,2.0,65000,0.1,130000,13000.0,117000.0,101847.39,15152.61
O01035,2025-01-25,C0015,P001,East,1.0,85000,0.0,85000,0.0,85000.0,48264.13,36735.87
O01036,2025-12-31,C0073,P003,North,4.0,42000,0.0,168000,0.0,168000.0,110433.83,57566.17
O01037,2025-04-11,C0020,P009,South,1.0,1800,0.1,1800,180.0,1620.0,1446.86,173.14
O01038,2024-08-04,C0060,P002,East,2.0,65000,0.02,130000,2600.0,127400.0,89108.86,38291.14
O01039,2025-07-20,C0096,P013,East,4.0,10500,0.0,42000,0.0,42000.0,25602.26,16397.74
O01040,2024-10-25,C0096,P010,North,3.0,1200,0.1,3600,360.0,3240.0,2323.75,916.25
O01041,2025-01-25,C0088,P005,West,4.0,4500,0.05,18000,900.0,17100.0,11883.56,5216.44
O01042,2024-04-10,C0050,P015,North,4.0,500,0.02,2000,40.0,1960.0,1163.34,796.66
O01043,2024-03-28,C0056,P010,East,1.0,1200,0.0,1200,0.0,1200.0,874.1,325.9
O01044,2025-02-24,C0031,P011,West,4.0,2200,0.0,8800,0.0,8800.0,6246.98,2553.02
O01045,2024-05-16,C0093,P003,South,3.0,42000,0.1,126000,12600.0,113400.0,91335.53,22064.47
O01046,2025-12-30,C0048,P011,West,3.0,2200,0.05,6600,330.0,6270.0,4718.43,1551.57
O01047,2025-09-17,C0078,P009,East,3.0,1800,0.0,5400,0.0,5400.0,2994.31,2405.69
O01048,2025-05-27,C0036,P015,West,3.0,500,0.02,1500,30.0,1470.0,895.66,574.34
O01049,2025-06-21,C0075,P008,East,3.0,12000,0.0,36000,0.0,36000.0,21409.36,14590.64
O01050,2025-03-11,C0023,P011,East,2.0,2200,0.0,4400,0.0,4400.0,2536.37,1863.63
O01051,2024-02-14,C0074,P006,North,2.0,3200,0.02,6400,128.0,6272.0,4790.9,1481.1
O01052,2024-10-13,C0005,P001,East,1.0,85000,0.05,85000,4250.0,80750.0,49507.15,31242.85
O01053,2024-12-28,C0011,P002,North,2.0,65000,0.0,130000,0.0,130000.0,94953.61,35046.39
O01054,2025-10-31,C0036,P014,West,2.0,700,0.02,1400,28.0,1372.0,837.43,534.57
O01055,2024-06-09,C0049,P012,North,3.0,14500,0.05,43500,2175.0,41325.0,25314.55,16010.45
O01056,2024-12-29,C0072,P006,North,5.0,3200,0.02,16000,320.0,15680.0,9502.13,6177.87
O01057,2024-09-08,C0036,P011,West,1.0,2200,0.0,2200,0.0,2200.0,1511.99,688.01
O01058,2024-04-08,C0002,P001,North,2.0,85000,0.0,170000,0.0,170000.0,123127.65,46872.35
O01059,2024-03-16,C0033,P001,South,1.0,85000,0.0,85000,0.0,85000.0,65383.68,19616.32
O01060,2024-09-24,C0044,P008,East,5.0,12000,0.02,60000,1200.0,58800.0,35082.71,23717.29
O01061,2024-03-01,C0055,P010,North,4.0,1200,0.05,4800,240.0,4560.0,3438.58,1121.42
O01062,2024-02-19,C0065,P015,North,2.0,500,0.0,1000,0.0,1000.0,758.94,241.06
O01063,2024-09-13,C0025,P012,South,3.0,14500,0.1,43500,4350.0,39150.0,27594.2,11555.8
O01064,2024-05-27,C0062,P004,North,4.0,22000,0.05,88000,4400.0,83600.0,50294.04,33305.96
O01065,2025-02-09,C0064,P013,North,5.0,10500,0.0,52500,0.0,52500.0,31085.53,21414.47
O01066,2024-01-13,C0078,P008,North,3.0,12000,0.0,36000,0.0,36000.0,20689.95,15310.05
O01067,2024-08-08,C0053,P013,South,2.0,10500,0.0,21000,0.0,21000.0,16580.49,4419.51
O01068,2024-11-27,C0082,P003,North,4.0,42000,0.0,168000,0.0,168000.0,109487.19,58512.81
O01069,2025-12-05,C0023,P001,North,4.0,85000,0.05,340000,17000.0,323000.0,235043.4,87956.6
O01070,2025-04-08,C0072,P001,East,4.0,85000,0.0,340000,0.0,340000.0,257565.57,82434.43
O01071,2025-10-05,C0005,P015,East,1.0,500,0.1,500,50.0,450.0,325.15,124.85
O01072,2024-09-07,C0011,P002,North,4.0,65000,0.05,260000,13000.0,247000.0,188567.01,58432.99
O01073,2024-11-24,C0087,P015,North,1.0,500,0.05,500,25.0,475.0,285.35,189.65
O01074,2024-11-03,C0048,P011,West,5.0,2200,0.1,11000,1100.0,9900.0,7478.29,2421.71
O01075,2025-10-10,C0063,P003,East,5.0,42000,0.05,210000,10500.0,199500.0,120972.63,78527.37
O01076,2025-12-02,C0061,P013,South,3.0,10500,0.1,31500,3150.0,28350.0,19436.66,8913.34
O01077,2025-12-04,C0070,P003,South,4.0,42000,0.15,168000,25200.0,142800.0,105705.94,37094.06
O01078,2025-07-03,C0025,P003,North,1.0,42000,0.02,42000,840.0,41160.0,31237.4,9922.6
O01079,2025-01-02,C0018,P009,West,5.0,1800,0.0,9000,0.0,9000.0,6588.07,2411.93
O01080,2025-01-30,C0005,P005,West,2.0,4500,0.02,9000,180.0,8820.0,6765.4,2054.6
O01081,2025-12-17,C0087,P005,West,2.0,4500,0.0,9000,0.0,9000.0,5100.06,3899.94
O01082,2024-07-26,C0023,P003,North,4.0,42000,0.05,168000,8400.0,159600.0,137483.95,22116.05
O01083,2024-09-10,C0058,P010,North,5.0,1200,0.02,6000,120.0,5880.0,3388.16,2491.84
O01084,2025-10-17,C0046,P001,North,3.0,85000,0.05,255000,12750.0,242250.0,197102.74,45147.26
O01085,2024-10-09,C0017,P004,North,3.0,22000,0.1,66000,6600.0,59400.0,49491.59,9908.41
O01086,2024-06-20,C0042,P009,South,3.0,1800,0.02,5400,108.0,5292.0,3832.79,1459.21
O01087,2025-02-13,C0009,P008,East,2.0,12000,0.05,24000,1200.0,22800.0,16043.79,6756.21
O01088,2024-08-25,C0018,P011,North,3.0,2200,0.02,6600,132.0,6468.0,4979.21,1488.79
O01089,2025-10-13,C0014,P004,West,5.0,22000,0.1,110000,11000.0,99000.0,82473.78,16526.22
O01090,2025-10-26,C0083,P010,North,2.0,1200,0.05,2400,120.0,2280.0,1408.89,871.11
O01091,2024-08-11,C0057,P012,North,4.0,14500,0.0,58000,0.0,58000.0,44312.62,13687.38
O01092,2025-01-22,C0093,P006,West,4.0,3200,0.05,12800,640.0,12160.0,7311.49,4848.51
O01093,2025-12-20,C0044,P004,East,5.0,22000,0.0,110000,0.0,110000.0,75366.22,34633.78
O01094,2025-06-26,C0021,P009,South,4.0,1800,0.05,7200,360.0,6840.0,5214.04,1625.96
O01095,2024-06-06,C0061,P009,East,5.0,1800,0.05,9000,450.0,8550.0,6946.7,1603.3
O01096,2025-03-07,C0093,P002,North,4.0,65000,0.02,260000,5200.0,254800.0,175510.34,79289.66
O01097,2025-03-29,C0054,P009,North,5.0,1800,0.05,9000,450.0,8550.0,5525.57,3024.43
O01098,2025-04-22,C0002,P003,South,4.0,42000,0.1,168000,16800.0,151200.0,114656.32,36543.68
O01099,2024-01-19,C0031,P009,South,5.0,1800,0.1,9000,900.0,8100.0,5558.01,2541.99
O01100,2024-08-06,C0093,P014,East,5.0,700,0.05,3500,175.0,3325.0,2424.65,900.35
O01101,2025-09-16,C0052,P009,North,5.0,1800,0.05,9000,450.0,8550.0,6073.89,2476.11
O01102,2024-06-25,C0096,P012,East,3.0,14500,0.02,43500,870.0,42630.0,33092.03,9537.97
O01103,2024-08-07,C0051,P005,West,4.0,4500,0.1,18000,1800.0,16200.0,11066.84,5133.16
O01104,2024-08-23,C0002,P014,North,5.0,700,0.1,3500,350.0,3150.0,2113.99,1036.01
O01105,2024-05-09,C0088,P013,North,2.0,10500,0.0,21000,0.0,21000.0,14238.63,6761.37
O01106,2024-04-23,C0077,P014,South,1.0,700,0.0,700,0.0,700.0,394.55,305.45
O01107,2024-09-10,C0072,P012,West,5.0,14500,0.02,72500,1450.0,71050.0,44364.34,26685.66
O01108,2025-10-01,C0098,P010,East,4.0,1200,0.0,4800,0.0,4800.0,3098.4,1701.6
O01109,2024-01-02,C0020,P008,East,3.0,12000,0.02,36000,720.0,35280.0,24539.76,10740.24
O01110,2024-07-26,C0091,P014,South,4.0,700,0.0,2800,0.0,2800.0,1743.69,1056.31
O01111,2024-02-14,C0024,P013,North,1.0,10500,0.05,10500,525.0,9975.0,7364.4,2610.6
O01112,2025-02-14,C0098,P007,South,3.0,9000,0.0,27000,0.0,27000.0,21253.64,5746.36
O01113,2024-07-02,C0020,P002,North,2.0,65000,0.02,130000,2600.0,127400.0,90584.83,36815.17
O01114,2025-08-01,C0056,P001,East,2.0,85000,0.05,170000,8500.0,161500.0,106665.93,54834.07
O01115,2025-03-03,C0079,P004,North,5.0,22000,0.02,110000,2200.0,107800.0,62340.83,45459.17
O01116,2025-07-26,C0008,P001,North,3.0,85000,0.02,255000,5100.0,249900.0,149659.48,100240.52
O01117,2025-04-09,C0007,P004,South,1.0,22000,0.1,22000,2200.0,19800.0,15433.63,4366.37
O01118,2024-11-16,C0085,P002,South,2.0,65000,0.15,130000,19500.0,110500.0,95498.18,15001.82
O01119,2025-09-21,C0007,P015,East,2.0,500,0.05,1000,50.0,950.0,563.41,386.59
O01120,2024-12-14,C0062,P002,South,5.0,65000,0.0,325000,0.0,325000.0,195032.0,129968.0
O01121,2025-11-25,C0094,P010,West,2.0,1200,0.0,2400,0.0,2400.0,1526.76,873.24
O01122,2025-12-28,C0062,P006,West,2.0,3200,0.15,6400,960.0,5440.0,4072.57,1367.43
O01123,2025-03-06,C0049,P003,West,2.0,42000,0.05,84000,4200.0,79800.0,67936.67,11863.33
O01124,2025-05-08,C0042,P011,East,1.0,2200,0.1,2200,220.0,1980.0,1331.04,648.96
O01125,2024-07-05,C0064,P015,East,4.0,500,0.05,2000,100.0,1900.0,1133.76,766.24
O01126,2025-08-18,C0058,P012,East,3.0,14500,0.0,43500,0.0,43500.0,28071.16,15428.84
O01127,2025-05-05,C0051,P015,South,3.0,500,0.02,1500,30.0,1470.0,879.45,590.55
O01128,2025-10-21,C0016,P009,South,2.0,1800,0.1,3600,360.0,3240.0,2103.04,1136.96
O01129,2024-07-14,C0067,P011,East,4.0,2200,0.1,8800,880.0,7920.0,5808.1,2111.9
O01130,2025-07-29,C0074,P003,North,1.0,42000,0.0,42000,0.0,42000.0,26574.48,15425.52
O01131,2024-12-09,C0071,P013,North,5.0,10500,0.05,52500,2625.0,49875.0,30175.23,19699.77
O01132,2024-05-15,C0008,P012,West,3.0,14500,0.0,43500,0.0,43500.0,31022.54,12477.46
O01133,2024-05-05,C0071,P004,North,2.0,22000,0.15,44000,6600.0,37400.0,30160.19,7239.81
O01134,2025-02-14,C0073,P006,South,3.0,3200,0.02,9600,192.0,9408.0,5479.84,3928.16
O01135,2024-08-21,C0019,P010,East,5.0,1200,0.05,6000,300.0,5700.0,4697.65,1002.35
O01136,2024-03-15,C0085,P001,North,1.0,85000,0.0,85000,0.0,85000.0,53284.16,31715.84
O01137,2024-11-08,C0053,P013,West,3.0,10500,0.05,31500,1575.0,29925.0,25501.54,4423.46
O01138,2025-04-22,C0048,P005,North,3.0,4500,0.05,13500,675.0,12825.0,10820.46,2004.54
O01139,2024-08-21,C0073,P002,West,5.0,65000,0.02,325000,6500.0,318500.0,216841.98,101658.02
O01140,2025-11-29,C0051,P005,West,3.0,4500,0.1,13500,1350.0,12150.0,8258.13,3891.87
O01141,2025-07-23,C0055,P013,North,4.0,10500,0.1,42000,4200.0,37800.0,32567.23,5232.77
O01142,2025-01-09,C0032,P005,North,4.0,4500,0.1,18000,1800.0,16200.0,11655.85,4544.15
O01143,2025-11-14,C0093,P009,North,5.0,1800,0.02,9000,180.0,8820.0,5347.43,3472.57
O01144,2024-11-12,C0097,P013,South,2.0,10500,0.05,21000,1050.0,19950.0,14677.62,5272.38
O01145,2024-04-12,C0014,P001,North,4.0,85000,0.05,340000,17000.0,323000.0,231927.14,91072.86
O01146,2024-01-27,C0074,P012,West,2.0,14500,0.05,29000,1450.0,27550.0,22605.64,4944.36
O01147,2025-11-16,C0003,P005,North,5.0,4500,0.05,22500,1125.0,21375.0,16805.38,4569.62
O01148,2025-12-02,C0037,P011,West,5.0,2200,0.05,11000,550.0,10450.0,8652.13,1797.87
O01149,2025-06-24,C0097,P003,North,2.0,42000,0.0,84000,0.0,84000.0,62863.06,21136.94
O01150,2024-03-16,C0018,P003,West,3.0,42000,0.02,126000,2520.0,123480.0,91146.79,32333.21
O01151,2024-08-02,C0038,P012,North,5.0,14500,0.0,72500,0.0,72500.0,49665.97,22834.03
O01152,2024-01-31,C0022,P013,South,1.0,10500,0.02,10500,210.0,10290.0,8574.71,1715.29
O01153,2024-02-07,C0073,P015,South,4.0,500,0.0,2000,0.0,2000.0,1617.95,382.05
O01154,2024-06-28,C0047,P011,North,5.0,2200,0.0,11000,0.0,11000.0,8571.09,2428.91
O01155,2025-02-22,C0060,P007,West,5.0,9000,0.1,45000,4500.0,40500.0,34170.13,6329.87
O01156,2024-02-17,C0095,P003,North,1.0,42000,0.05,42000,2100.0,39900.0,29649.53,10250.47
O01157,2025-12-20,C0053,P005,South,4.0,4500,0.0,18000,0.0,18000.0,11162.4,6837.6
O01158,2024-11-28,C0074,P010,South,4.0,1200,0.1,4800,480.0,4320.0,3774.57,545.43
O01159,2024-07-11,C0010,P006,East,1.0,3200,0.1,3200,320.0,2880.0,1769.35,1110.65
O01160,2025-01-12,C0022,P008,North,4.0,12000,0.1,48000,4800.0,43200.0,29347.62,13852.38
